"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785831515739279650","Thu May 02 06:50:01 +0000 2024","0","@C_D3pp pantesan pegawai bea cukai kaya kaya banget jir","1785924688289673621","","C_D3pp","in","Sukabumi, Indonesia","0","0","0","https://twitter.com/Sijampang_ngora/status/1785924688289673621","317767300","Sijampang_ngora"
"1785924093516419286","Thu May 02 06:47:39 +0000 2024","0","bukan maen how long bea cukai can go~","1785924093516419286","","","in","","0","0","0","https://twitter.com/wanggar_/status/1785924093516419286","830981787115360256","wanggar_"
"1785850523117302111","Thu May 02 06:47:16 +0000 2024","0","@lazuandi @medyrenaldy_ Ramekan akun bea cukai","1785923995398988146","","lazuandi","in","","0","0","0","https://twitter.com/Zakf25/status/1785923995398988146","1478544263419809795","Zakf25"
"1785923898024100208","Thu May 02 06:46:52 +0000 2024","0","SYL kalo jadi kepala Bea Cukai punya paman di MK dan bapaknya presiden- pasti Indonesia bisa melesat meninggalkan Amerika Serikat","1785923898024100208","","","in","","0","0","0","https://twitter.com/BapacknyaAruna/status/1785923898024100208","963734580208390147","BapacknyaAruna"
"1785865701766660500","Thu May 02 06:45:39 +0000 2024","0","@NephilaXmus @prastow Bea cukai bisa sepi kalau dicek satu satu","1785923588962635826","","NephilaXmus","in","Indonesia","0","0","0","https://twitter.com/XRenSteve/status/1785923588962635826","1678416832523386881","XRenSteve"
"1785922567951266201","Thu May 02 06:41:35 +0000 2024","1","eh berarti orang bea cukai harus belajar ttg fashion industry dong? kwoakwo seru jg kayak harus bisa bedain barang kw premium sm asli","1785922567951266201","","","in","Ile-de-France, France","0","0","0","https://twitter.com/nengpalingjegeg/status/1785922567951266201","930372641621393408","nengpalingjegeg"
"1785922165763956967","Thu May 02 06:39:59 +0000 2024","0","Gta VI ga rilis-rilis ketahan bea cukai","1785922165763956967","","","in","","0","0","0","https://twitter.com/michreinaldo/status/1785922165763956967","914585743","michreinaldo"
"1785909883629633777","Thu May 02 06:37:11 +0000 2024","0","@s0ndelurus Bea cukai?","1785921460189749694","","s0ndelurus","in","Sulawesi Utara, Indonesia","0","0","0","https://twitter.com/13_4ndy/status/1785921460189749694","1604092984357965824","13_4ndy"
"1785918844051345781","Thu May 02 06:26:47 +0000 2024","0","Bea Cukai Bojonegoro Musnahkan 8 Juta Batang Rokok Ilegal #RokokIlegL #BeaCukai #BeaCukaiBojonegoro https://t.co/wTCssjqqpi","1785918844051345781","","","in","Yogyakarta","0","0","0","https://twitter.com/republikajogja/status/1785918844051345781","1177104115148578816","republikajogja"
"1785831515739279650","Thu May 02 06:23:57 +0000 2024","0","@C_D3pp Kalo ada instansi yang bikin acara tv udah pasti instansi itu ga bener contoh bea cukai ini sama polisi. Mereka tau kerja mereka buruk tapi pengen citra bagus jadi bikin acara tv buat pembodohan rakyat. Ya kan? @beacukaiRI @DivHumas_Polri","1785918130684137933","","C_D3pp","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/fajarrmat/status/1785918130684137933","1320702527969452032","fajarrmat"
"1785628643139698992","Thu May 02 06:22:15 +0000 2024","0","@Artic_monkey12 Mending d lelang trus sumbangin ke bea cukai biar mereka bisa beli tas kw","1785917699970994267","","Artic_monkey12","in","","0","0","0","https://twitter.com/ElVino71533385/status/1785917699970994267","1543670985769242624","ElVino71533385"
"1785913519185317915","Thu May 02 06:20:53 +0000 2024","0","@pleasingsoul iyaa baru baru ini heboh lagi gara gara mereka contact bima selebtok asal lampung yang kuliah kerja di aussie buat bikin video ngereview yang baik baik soal bea cukai","1785917356725916118","","pleasingsoul","in","tulip-on-the-bulb","0","1","0","https://twitter.com/nouriishaa/status/1785917356725916118","1385128823969128452","nouriishaa"
"1785915144712982591","Thu May 02 06:19:36 +0000 2024","0","@kompascom Buat kepentingan anak SLB saja Di persulit.. Kepretttt pake integral lipat 3 bu SMI..... Tuman tuh bea cukai *Evaluasi tuh kinerja &amp; mental pejabat nya ","1785917035287072804","","kompascom","in","jakarta","0","0","0","https://twitter.com/abas_jo/status/1785917035287072804","3238948560","abas_jo"
"1785865097837248660","Thu May 02 06:18:56 +0000 2024","0","@lhalimawan666 ketahan bea cukai sir mending jangan","1785916869104525569","","lhalimawan666","in","","0","0","0","https://twitter.com/vevlr_/status/1785916869104525569","1575845552859668480","vevlr_"
"1785901886543151290","Thu May 02 06:14:49 +0000 2024","1","@medyrenaldy_ bea cukai yang pertama kali unboxing Megatron apa gamau upload juga kh biar dapet engagement? jadi saingan bang medy trending #1 ","1785915830741729600","","medyrenaldy_","in","","0","0","0","https://twitter.com/ultramenpilek/status/1785915830741729600","1662402542645706757","ultramenpilek"
"1785913821812691198","Thu May 02 06:13:56 +0000 2024","0","@tanyakanrl Kayanya krn imei deh biasanya kalo imei ke block ngurusnya di bea cukai trs kalo masih ga bisa paling pake wifi aja. Kalo jual hp inter gitu agak susah sih jd gatau harganya brp","1785915610679128506","","tanyakanrl","in","","0","0","0","https://twitter.com/araaerii/status/1785915610679128506","1378719783957393409","araaerii"
"1785901886543151290","Thu May 02 06:13:07 +0000 2024","2","@medyrenaldy_ bang kok itu lawa optimus? bukannya lawan bea cukai??????????","1785915405216956845","","medyrenaldy_","in","","0","0","0","https://twitter.com/Ergi_fachrezi/status/1785915405216956845","733566078","Ergi_fachrezi"
